,user_id,business_id,stars,text,year,state,state_name,latitude,longitude,source,month,sentiment
5569,1.0526901190180902e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,1.0,"I have been going to the salon and love my service and the products they use, but this last visit I was floored when stylist was done with my hair, I then learned that the prices had gone up. I know things go up, but double the price for shampoo and blow dry!!!!!
The fact that I was not given a choice of whether I wanted to pay that much was not even afforded me. I was really pissed off because I had to use a credit card to pay for my hair! I will have to find somewhere else to go now 😢",2018,IL,Illinois,41.7999469,-87.5878506,G,4,0
5570,1.1072482246867704e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,Good customer service and nice clearance deals,2019,IL,Illinois,41.7999469,-87.5878506,G,8,1
5571,1.067806518401571e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,"I love Ulta, and the one in Hyde Park is just as wonderful! Lots of great selections at reasonable prices, so I'd definitely recommend!",2018,IL,Illinois,41.7999469,-87.5878506,G,11,1
5572,1.0346599043777806e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,Love this place. Everything you need all in one place from cosmetics to haircare.,2018,IL,Illinois,41.7999469,-87.5878506,G,11,1
5573,1.082595707404833e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,Lots of make up items,2020,IL,Illinois,41.7999469,-87.5878506,G,10,1
5574,1.1730962871473958e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,Great beauty store but mostly for women,2019,IL,Illinois,41.7999469,-87.5878506,G,6,1
5575,1.0400316186881232e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,They had the exact items that I was looking for.,2019,IL,Illinois,41.7999469,-87.5878506,G,3,1
5576,1.1618032166573482e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,2.0,The overall store set up was great. Employees not so much. Rude and snotty.,2019,IL,Illinois,41.7999469,-87.5878506,G,3,0
5577,1.0242170619087374e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,All the beauty you need under one roof.,2019,IL,Illinois,41.7999469,-87.5878506,G,2,1
5578,1.000999758081322e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,3.0,"I only come here for men's fragrances, so my rating is a bit low on account of their limited selection. Otherwise it's fine, and I've always had good service.",2019,IL,Illinois,41.7999469,-87.5878506,G,1,1
5579,1.1260894558554784e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,3.0,Good products but not for me,2019,IL,Illinois,41.7999469,-87.5878506,G,7,0
5580,1.0320371472936506e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,Awesome for everthing cosmetics!,2019,IL,Illinois,41.7999469,-87.5878506,G,8,1
5581,1.1026874155368496e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,2.0,"Okay.
they need toclean up out side of their store.",2019,IL,Illinois,41.7999469,-87.5878506,G,10,1
5582,1.1555592798847708e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,4.0,"Great customer service,  good selection  of healthy products",2019,IL,Illinois,41.7999469,-87.5878506,G,4,1
5583,1.0382256651285185e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,2.0,"I went there to try on a some new cologne but to my dismay some dastardly person had stolen the sample bottle and on the top of that, there was only 2 employees on the floor. Really lame experience.",2019,IL,Illinois,41.7999469,-87.5878506,G,6,0
5584,1.0621991083270386e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,1.0,The people never want to help the guests out you ask them something and they look at you like you crazy,2019,IL,Illinois,41.7999469,-87.5878506,G,6,0
5585,1.0824165947550753e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,4.0,I like this location but sometimes there's  a dull vibe although It's  close to home.,2019,IL,Illinois,41.7999469,-87.5878506,G,1,1
5586,1.1126576986250373e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,2.0,Very hard to find anyone willing to help you.,2018,IL,Illinois,41.7999469,-87.5878506,G,7,1
5587,1.004955205854608e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,4.0,I visited this Ulta a few months ago and was actually surprised. The staff were able to make recommendations on skin care products for me based on my skin type.,2017,IL,Illinois,41.7999469,-87.5878506,G,12,1
5588,1.1468176042166544e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,1.0,"Got my hair done here once. She did a good job, but it took waaaaayyyyyy too long bc she was overbooked, which she blamed ME for since I booked online. I sat for longer than half an hour twice with cold, wet hair whole she worked with other people. Ridiculous. Will not be going back. And I got charged about $175 for a partial highlight. One color. That took over 3 hours...",2016,IL,Illinois,41.7999469,-87.5878506,G,6,0
5589,1.163315950364613e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,"Typical Ulta. Staff was nice, store was clean, selection was large.",2018,IL,Illinois,41.7999469,-87.5878506,G,8,1
5590,1.022554163380328e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,They're always helpful and knowledgeable i will definitely recommend a friend,2016,IL,Illinois,41.7999469,-87.5878506,G,1,1
5591,1.0519328689677007e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,"Thank you, Becca!",2020,IL,Illinois,41.7999469,-87.5878506,G,9,1
5592,1.0804958455326808e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,3.0,"One of the employees, had work with me patients where as others didn't have professionalism.",2019,IL,Illinois,41.7999469,-87.5878506,G,2,1
5593,1.0520275118289465e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,4.0,Love their selection of makeup and perfumes,2018,IL,Illinois,41.7999469,-87.5878506,G,8,1
5594,1.041226309738648e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,Loved it very nice workers,2019,IL,Illinois,41.7999469,-87.5878506,G,1,1
5595,1.0250069129169918e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,The CSR Chanel was the bomb.,2019,IL,Illinois,41.7999469,-87.5878506,G,3,1
5596,1.081747323106963e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,Friendly staff all the time,2019,IL,Illinois,41.7999469,-87.5878506,G,8,1
5597,1.0421676480209194e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,4.0,Ok selection.,2019,IL,Illinois,41.7999469,-87.5878506,G,11,1
5598,1.035519622218448e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,3.0,narriw selecti9n,2018,IL,Illinois,41.7999469,-87.5878506,G,10,1
5599,1.0306481768662971e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,Makeup!,2020,IL,Illinois,41.7999469,-87.5878506,G,3,1
5600,1.0284965838367082e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,4.0,Definitely going back,2019,IL,Illinois,41.7999469,-87.5878506,G,1,1
5601,1.1387914885080098e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,4.0,Nice,2019,IL,Illinois,41.7999469,-87.5878506,G,6,1
5602,1.095569364326389e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,4.0,Wish they still carried neutrogena light sesame oil,2018,IL,Illinois,41.7999469,-87.5878506,G,5,1
5603,1.182052495035991e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,3.0,Customer service is average. Wide selection of products,2018,IL,Illinois,41.7999469,-87.5878506,G,12,1
5604,1.0148350480481514e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,Love,2019,IL,Illinois,41.7999469,-87.5878506,G,4,1
5605,1.04559967471647e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,3.0,Pricey,2018,IL,Illinois,41.7999469,-87.5878506,G,5,1
5606,1.1609053433144618e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,4.0,Good service,2018,IL,Illinois,41.7999469,-87.5878506,G,8,1
5607,1.0421428770536794e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,4.0,Salon  is expensive but good service,2018,IL,Illinois,41.7999469,-87.5878506,G,8,1
5608,1.0223950202722874e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,4.0,Can never have enough beauty products. The place to go.,2018,IL,Illinois,41.7999469,-87.5878506,G,6,1
5609,1.0738691915572327e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,4.0,Always has what I'm looking for,2019,IL,Illinois,41.7999469,-87.5878506,G,1,1
5610,1.1029432607243289e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,1.0,Literally the worst haircut I've ever had.,2018,IL,Illinois,41.7999469,-87.5878506,G,6,0
5611,1.051254973896952e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,Usually has everything I'm looking for.,2016,IL,Illinois,41.7999469,-87.5878506,G,12,1
5612,1.0293492999061078e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,Friendly staff and clean store.,2016,IL,Illinois,41.7999469,-87.5878506,G,12,1
5613,1.0461694543533955e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,Excellent customer service and great ambience,2016,IL,Illinois,41.7999469,-87.5878506,G,11,1
5614,1.0762625373223512e+20,0x880e29718ddc36e1:0xbaf4e05bd1172021,5.0,"(Translated by Google) Great service at Clinque counter!

(Original)
Great service at Clinque counter!",2018,IL,Illinois,41.7999469,-87.5878506,G,5,1
5673,1.0340168357582063e+20,0x880e57b87a85e763:0x820b50c20d04778,5.0,"Very clean. Fast service. I found everything I needed, all clearly marked by brand names.",2021,IL,Illinois,41.773699,-88.148139,G,7,1
5674,1.1167336184890728e+20,0x880e57b87a85e763:0x820b50c20d04778,5.0,"Everyone at Alta, is most helpful and courteous. It's always a pleasure to shop at Ulta!",2021,IL,Illinois,41.773699,-88.148139,G,5,1
5675,1.158710391262069e+20,0x880e57b87a85e763:0x820b50c20d04778,5.0,Very attentive staff. The training they receive is evident and quite refreshing. You will be well cared for and not misdirected on product. Ive shopped at this location several times and have always been pleased.,2019,IL,Illinois,41.773699,-88.148139,G,9,1
5676,1.138583535688662e+20,0x880e57b87a85e763:0x820b50c20d04778,5.0,"I can't say enough praises for Megan, I have been looking for a stylist who could just get my natural hair straight in Naperville for the longest and finally found someone. She came highly recommended and she did not disappoint. Her personality was amazing we talked and laughed the whole time. Will definitely be back.",2019,IL,Illinois,41.773699,-88.148139,G,9,1
5677,1.0598690790156313e+20,0x880e57b87a85e763:0x820b50c20d04778,1.0,"I miss the old Ulta. This newly renovated Ulta has only high end brands now. I went yesterday for a palette I was looking for and the people on the floorly gladly helped to find it. This was my first time since the remodel just because I have been working during hours they are open but this place isn't the same 😢 This is not the Ulta you want to stop in for shampoo, conditioner, or nail polish 😢",2018,IL,Illinois,41.773699,-88.148139,G,9,0
5678,1.1298420438735402e+20,0x880e57b87a85e763:0x820b50c20d04778,5.0,Staff is very friendly and attentive. The store is smaller than other ultas Ive been to. It has everything though. Cozy feel.,2019,IL,Illinois,41.773699,-88.148139,G,3,1
5679,1.1003590434782613e+20,0x880e57b87a85e763:0x820b50c20d04778,2.0,"They redid the store and opened last week so I came to check it out. Super disappointed. They got rid of all of the affordable cruelty free brands except for NYX and Makeup Revolution, and even those were skimpy. And zero sign of Essence/Clarice. In addition to that, they had little of anything else. I searched the whole store for a dang claw hair clip and found nothing. Seriously? Store looks nice, but not impressed. The only reason I didn't give one star is because they were out of the color lipstick I wanted and one of the girls grabbed me one from the back. Save yourself the time though and just go to the one on Aurora Ave.",2017,IL,Illinois,41.773699,-88.148139,G,5,0
5680,1.175920493826402e+20,0x880e57b87a85e763:0x820b50c20d04778,1.0,They are all about false advertisement. I was the first person there on their grand opening.  they said the first person would get $100 but i ended up getting a $5 gift card. Total rip off. And the manager didn't even know her own deals/specials going on.,2017,IL,Illinois,41.773699,-88.148139,G,5,0
5681,1.1756927428330427e+20,0x880e57b87a85e763:0x820b50c20d04778,1.0,Since when 1.5 year boy must wear a mask to enter your store?,2020,IL,Illinois,41.773699,-88.148139,G,10,0
5682,1.1345228337146991e+20,0x880e57b87a85e763:0x820b50c20d04778,4.0,"Small store compare to other Ulta beauty stores so, you will not get very wide range of stuff.",2019,IL,Illinois,41.773699,-88.148139,G,12,1
5683,1.0744962150393071e+20,0x880e57b87a85e763:0x820b50c20d04778,5.0,Always a go too place for all my beauty needs!,2020,IL,Illinois,41.773699,-88.148139,G,1,1
5684,1.1499664430314004e+20,0x880e57b87a85e763:0x820b50c20d04778,4.0,Nice store to find beauty products at reasonable prices,2019,IL,Illinois,41.773699,-88.148139,G,8,1
5685,1.1104454552216371e+20,0x880e57b87a85e763:0x820b50c20d04778,5.0,Had just what we needed! Well lit. Plenty of samples,2018,IL,Illinois,41.773699,-88.148139,G,4,1
5686,1.101158631973023e+20,0x880e57b87a85e763:0x820b50c20d04778,5.0,"This ulta location has very attentive staff.
I was greeted as soon as i walked in the door even though the cashiers were keeping busy, they made sure to say hello. As i walked down the store Yazmin asked if there was anything i was looking for and she suggested a great product from Clinique. I’m very glad i visited this location.",2017,IL,Illinois,41.773699,-88.148139,G,11,1
5687,1.1753016976619456e+20,0x880e57b87a85e763:0x820b50c20d04778,5.0,Have always had great experiences with all the salon team here! They do a great job.,2016,IL,Illinois,41.773699,-88.148139,G,2,1
5688,1.046765409198627e+20,0x880e57b87a85e763:0x820b50c20d04778,5.0,"Visited this location the other day, the staff were very friendly and helpful, something I'm not used to at most Ulta stores. They didn't seem to have a ton of business which is great for me, they had two large clearance sections (awesome!).",2016,IL,Illinois,41.773699,-88.148139,G,3,1
5689,1.030879191054632e+20,0x880e57b87a85e763:0x820b50c20d04778,1.0,"I actually loathe coming into this specific location. Every single time I have been in here the staff was unfriendly, unhelpful, & overall just rude. Even if I am already in the area, I would rather drive out of my way to another location.",2019,IL,Illinois,41.773699,-88.148139,G,11,0
5690,1.1166444743769586e+20,0x880e57b87a85e763:0x820b50c20d04778,4.0,"No longer carries lorac, but otherwise nice",2019,IL,Illinois,41.773699,-88.148139,G,12,1
5691,1.0956862913310736e+20,0x880e57b87a85e763:0x820b50c20d04778,1.0,"We were just minding our own buisness, when this short blonde haired lady yelled at us to get out and she threatened to report us. Do not go here under any circumstances.",2017,IL,Illinois,41.773699,-88.148139,G,1,0
5692,1.0796652971881714e+20,0x880e57b87a85e763:0x820b50c20d04778,5.0,"Reia with Benefit and Stephanie with Clinique are both AMAZING! I typically do shop at ULTA for their sales and deals.... However, until today I had never experienced great service. Reia and Stephanie changed that. They went above and beyond helping me find the perfect products for my dry skin. Reia also did a spectacular job on my brows. I will definitely be going back to these two. If you're looking for a place that has beyond exceptional customer service with true professionals and great prices.... Come to the downtown Naperville location of ULTA!",2017,IL,Illinois,41.773699,-88.148139,G,5,1
