user_id,business_id,stars,text,month,year,hour,source
xCIqt-n7HCJY_2Il8negeA,6ZdgPekv8DEvwLmh66wJIQ,1.0,"horrible experience here today  after i told a sales lady what i was looking for she left to look for products for me  ten minutes gone by and still waiting  another sales lady went to look for her said she wont be coming back to work  wow    cant deal with the public why work retail 

can not recommend ulta to anyone
if you require customer service to locate products for your skin type they are not trained and not customer service oriented

dont bother with ulta go somewhere else
will be reviewing sephora soon",6,2019,23:59:32,Y
mr3FVl-DHsasrtWqhhP57g,6ZdgPekv8DEvwLmh66wJIQ,2.0,i love ulta but i hate shopping at this location every time i walk in here the staff is looking at me like im going to steal something i get asked if i need help every two minutes just so they can see whats in my hands  when you do ask for help they are literally worthless,3,2020,07:08:47,Y
0WAaS2BQx9QPjmzm_FceDw,6ZdgPekv8DEvwLmh66wJIQ,1.0,alicia was rude she doesnt have any customers service this is the third time ive been in here and everytime she was unprofessional and very rude  dont talk about someone when you know they can here you  wont be back to this location,4,2021,18:55:36,Y
wAOXrHcgXdubs-Iq4g9LwA,LyQbIKnQN-3Pogi_5ZshNg,1.0,i went into this location the week before christmas  was racially profiled as soon as i walked in black people dont spend your money here they dont appreciate us,1,2019,22:04:01,Y
GD0Hi9bIOipABVwuf7QdJw,buLMYC9EsRiXU2anGU0PRg,5.0,"i had been looking for a hairstyler for 7 months now i had 3 bad experiences with bad haircuts i scheduled an appointment for last sunday just for a trim  i was concerned again about how my hair will turn out 

i had the most amazing experience this time  my hairstyle was done by a kat

this young lady was exceptional and caring i left w  a pleasant and happy experience kat is an amazing hairstyler i scheduled another visit for october kudos kat job well done i found my hairstyler",9,2021,01:56:01,Y
IInLYkVRYoo7EsGHVjl6KQ,6ZdgPekv8DEvwLmh66wJIQ,5.0,alex helped me today she was so personable and helpful great attitude and made my shopping experience worth while,10,2021,23:56:40,Y
f3s-Yl2fP0d1ibH5TEYcbA,qDHInkhNalPHQi8rYi9kjA,1.0,well it started off promising as i was greeted as i walked in the door and that was it  there were several associates running around asking ppl did they need help but not me not sure why  eventually after looking over the whole store i asked an associate that was stocking if she could tell me where something was and she did  if i didnt really want what i went in there to get i probably wouldve went out of my way and went to the haddonfield location,3,2020,16:43:27,Y
chl574UHjSeYJbv8aZg9FQ,qPohxPukFHiTsQ5wFQa0FQ,5.0,"i love this store when i say love i mean love and not like i dont wear makeup everyday but when i do wear it i want the best quality there is ulta has an enormous selection of makeup to choose from on top of that there are testers galore so you can try things out and even a couple of staff members are always nearby to help you traverse the diverse selection of makeup amenities 

if makeup isnt your thing maybe you want a haircut and color or a brow shaping session yes they have that i have to give a shout out to their hair care section where you can find just about every kind of shampoo styling aid box hair color low to high end styling apparatus name it they have it",1,2019,00:05:31,Y
Jv3V9kU4fNZaFYru5jte7Q,30rM6JGz_4cqjeBJZ93thA,1.0,extremely disappointed with the level of service my husband received at this location i placed an order for pick up and added my husband the secondary person to pick up my items we received an email at 1030 am stating my order was ready around 2 pm my husband stopped by to pick it up upon his arrival he received no greeting and when he asked the  guy  at the register in the front for assistance he was told rudely youll have to wait he waited for 30 minutes for someone to help him really this is extremely unprofessional and unacceptable ill be contacting corporate about this poor and inefficient interaction,1,2020,11:55:24,Y
K8PBisr_APCjrz7kUzxUYQ,lAx1fYU_FMmpCesbHVK_Zg,5.0,needed a cut as it had been a while and i decided to try ulta making the appointment online was super easy and i made an appointment with karina she was very nice and did a great job on my hair ill definitely go back when i need another trim,3,2021,20:33:15,Y
Zxy-c1sJiiJYADvwCVfnMA,LyQbIKnQN-3Pogi_5ZshNg,1.0,"the worst ulta ive ever been to workers are lazy 
worst customer service 

workers and especially manager lack knowledge on how rewards work and telling me to purchase 25 more for my diamond reward after they checked me out for a 120 purchase

first ulta ive seen where none of the workers had any makeup on or had no knowledge of makeup",7,2021,16:30:08,Y
